,date,open,high,low,close,volume,oi
2114,2022-07-21 13:14:00+05:30,949.2,949.2,949.2,949.2,0,187600
2115,2022-07-21 13:15:00+05:30,949.2,949.2,949.2,949.2,0,187600
2116,2022-07-21 13:16:00+05:30,949.2,949.2,949.2,949.2,0,187600
2117,2022-07-21 13:17:00+05:30,949.2,949.2,949.2,949.2,0,187600
2118,2022-07-21 13:18:00+05:30,949.2,949.2,949.2,949.2,0,187600
2119,2022-07-21 13:19:00+05:30,949.2,949.2,949.2,949.2,0,187600
2120,2022-07-21 13:20:00+05:30,949.2,949.2,949.2,949.2,0,187600
2121,2022-07-21 13:21:00+05:30,949.2,949.2,949.2,949.2,0,187600
2122,2022-07-21 13:22:00+05:30,949.2,949.2,949.2,949.2,0,187600
2123,2022-07-21 13:23:00+05:30,949.2,949.2,949.2,949.2,0,187600
2124,2022-07-21 13:24:00+05:30,949.2,949.2,949.2,949.2,0,187600
2125,2022-07-21 13:25:00+05:30,949.2,949.2,949.2,949.2,0,187600
2126,2022-07-21 13:26:00+05:30,949.2,949.2,949.2,949.2,0,187600
2127,2022-07-21 13:27:00+05:30,949.2,949.2,949.2,949.2,0,187600
2128,2022-07-21 13:28:00+05:30,949.2,949.2,949.2,949.2,0,187600
2129,2022-07-21 13:29:00+05:30,949.2,949.2,940.0,940.0,100,187550
2130,2022-07-21 13:30:00+05:30,940.0,940.0,940.0,940.0,0,187550
2131,2022-07-21 13:31:00+05:30,940.0,940.0,940.0,940.0,0,187550
2132,2022-07-21 13:32:00+05:30,940.0,940.0,940.0,940.0,0,187550
2133,2022-07-21 13:33:00+05:30,940.0,940.0,940.0,940.0,0,187550
2134,2022-07-21 13:34:00+05:30,940.0,940.6,940.0,940.6,50,187600
2135,2022-07-21 13:35:00+05:30,940.6,940.6,940.6,940.6,0,187600
2136,2022-07-21 13:36:00+05:30,940.6,940.6,940.6,940.6,0,187600
2137,2022-07-21 13:37:00+05:30,940.6,940.6,940.6,940.6,0,187600
2138,2022-07-21 13:38:00+05:30,940.6,940.6,940.6,940.6,0,187600
2139,2022-07-21 13:39:00+05:30,940.6,940.6,940.6,940.6,0,187600
2140,2022-07-21 13:40:00+05:30,940.6,940.6,940.6,940.6,0,187600
2141,2022-07-21 13:41:00+05:30,940.6,940.6,940.6,940.6,0,187600
2142,2022-07-21 13:42:00+05:30,940.6,940.6,940.6,940.6,0,187600
2143,2022-07-21 13:43:00+05:30,940.6,940.6,940.6,940.6,0,187600
2144,2022-07-21 13:44:00+05:30,940.6,940.6,933.15,933.15,200,187600
2145,2022-07-21 13:45:00+05:30,933.15,933.15,933.15,933.15,0,187600
2146,2022-07-21 13:46:00+05:30,933.15,933.15,933.15,933.15,0,187600
2147,2022-07-21 13:47:00+05:30,933.15,940.0,933.15,940.0,50,187600
2148,2022-07-21 13:48:00+05:30,940.0,940.0,940.0,940.0,0,187600
2149,2022-07-21 13:49:00+05:30,940.0,940.0,940.0,940.0,0,187600
2150,2022-07-21 13:50:00+05:30,940.0,940.0,940.0,940.0,0,187600
2151,2022-07-21 13:51:00+05:30,940.0,940.0,940.0,940.0,0,187600
2152,2022-07-21 13:52:00+05:30,940.0,940.0,940.0,940.0,0,187600
2153,2022-07-21 13:53:00+05:30,940.0,940.0,930.0,930.0,150,187550
2154,2022-07-21 13:54:00+05:30,930.0,930.0,930.0,930.0,0,187550
2155,2022-07-21 13:55:00+05:30,930.0,930.0,930.0,930.0,0,187550
2156,2022-07-21 13:56:00+05:30,930.0,930.0,930.0,930.0,0,187550
2157,2022-07-21 13:57:00+05:30,930.0,930.0,930.0,930.0,0,187550
2158,2022-07-21 13:58:00+05:30,930.0,930.0,930.0,930.0,0,187550
2159,2022-07-21 13:59:00+05:30,930.0,930.0,930.0,930.0,0,187550
2160,2022-07-21 14:00:00+05:30,930.0,930.0,930.0,930.0,0,187550
2161,2022-07-21 14:01:00+05:30,930.0,937.0,930.0,935.2,450,187550
2162,2022-07-21 14:02:00+05:30,935.2,940.9,935.2,940.9,450,187550
2163,2022-07-21 14:03:00+05:30,940.9,942.65,940.9,942.65,200,186700
2164,2022-07-21 14:04:00+05:30,942.65,942.65,942.65,942.65,0,186700
2165,2022-07-21 14:05:00+05:30,942.65,961.95,942.65,961.95,150,186700
2166,2022-07-21 14:06:00+05:30,961.95,961.95,961.95,961.95,0,186700
2167,2022-07-21 14:07:00+05:30,961.95,961.95,961.95,961.95,0,186700
2168,2022-07-21 14:08:00+05:30,961.95,961.95,961.95,961.95,0,186700
2169,2022-07-21 14:09:00+05:30,961.95,961.95,961.95,961.95,0,186700
2170,2022-07-21 14:10:00+05:30,961.95,961.95,961.95,961.95,0,186700
2171,2022-07-21 14:11:00+05:30,961.95,961.95,961.95,961.95,0,186700
2172,2022-07-21 14:12:00+05:30,961.95,961.95,961.95,961.95,0,186700
2173,2022-07-21 14:13:00+05:30,961.95,961.95,961.95,961.95,0,186700
2174,2022-07-21 14:14:00+05:30,961.95,961.95,961.95,961.95,0,186700
2175,2022-07-21 14:15:00+05:30,961.95,961.95,961.95,961.95,0,186700
2176,2022-07-21 14:16:00+05:30,961.95,961.95,961.95,961.95,0,186700
2177,2022-07-21 14:17:00+05:30,961.95,961.95,961.95,961.95,0,186700
2178,2022-07-21 14:18:00+05:30,961.95,964.1,961.95,964.1,500,186400
2179,2022-07-21 14:19:00+05:30,964.1,965.0,964.1,965.0,100,186400
2180,2022-07-21 14:20:00+05:30,965.0,965.0,960.0,960.0,400,186400
2181,2022-07-21 14:21:00+05:30,960.0,960.0,960.0,960.0,0,186400
2182,2022-07-21 14:22:00+05:30,960.0,966.0,960.0,964.0,800,186550
2183,2022-07-21 14:23:00+05:30,964.0,964.0,964.0,964.0,0,186550
2184,2022-07-21 14:24:00+05:30,964.0,966.0,964.0,966.0,400,186550
2185,2022-07-21 14:25:00+05:30,966.0,966.0,966.0,966.0,0,186550
2186,2022-07-21 14:26:00+05:30,966.0,977.6,966.0,977.6,500,186450
2187,2022-07-21 14:27:00+05:30,977.6,980.0,977.6,980.0,50,186600
2188,2022-07-21 14:28:00+05:30,980.0,980.0,980.0,980.0,0,186600
2189,2022-07-21 14:29:00+05:30,980.0,986.0,980.0,986.0,300,186600
2190,2022-07-21 14:30:00+05:30,986.0,991.4,983.3,983.3,650,186250
2191,2022-07-21 14:31:00+05:30,983.3,994.95,983.3,994.95,50,186250
2192,2022-07-21 14:32:00+05:30,994.95,994.95,984.0,984.0,550,186250
2193,2022-07-21 14:33:00+05:30,984.0,984.0,980.0,980.0,400,185700
2194,2022-07-21 14:34:00+05:30,980.0,980.0,979.55,979.55,100,185700
2195,2022-07-21 14:35:00+05:30,979.55,994.75,979.55,994.75,50,185700
2196,2022-07-21 14:36:00+05:30,994.75,996.0,991.1,996.0,550,185500
2197,2022-07-21 14:37:00+05:30,998.0,998.0,998.0,998.0,100,185500
2198,2022-07-21 14:38:00+05:30,998.0,998.0,990.0,990.0,150,185500
2199,2022-07-21 14:39:00+05:30,990.0,990.0,987.0,987.0,150,185500
2200,2022-07-21 14:40:00+05:30,987.0,987.0,987.0,987.0,0,185500
2201,2022-07-21 14:41:00+05:30,987.0,990.35,987.0,990.35,50,185500
2202,2022-07-21 14:42:00+05:30,990.35,990.35,990.35,990.35,0,185500
2203,2022-07-21 14:43:00+05:30,990.35,990.35,982.7,985.9,150,185450
2204,2022-07-21 14:44:00+05:30,985.9,985.9,985.9,985.9,0,185450
2205,2022-07-21 14:45:00+05:30,985.9,985.9,985.9,985.9,0,185450
2206,2022-07-21 14:46:00+05:30,985.9,985.9,977.05,977.05,100,185350
2207,2022-07-21 14:47:00+05:30,977.05,977.05,977.05,977.05,0,185350
2208,2022-07-21 14:48:00+05:30,977.05,977.05,977.05,977.05,0,185350
2209,2022-07-21 14:49:00+05:30,977.05,977.05,972.0,972.0,100,185450
2210,2022-07-21 14:50:00+05:30,972.0,975.0,972.0,972.0,200,185450
2211,2022-07-21 14:51:00+05:30,972.0,972.0,972.0,972.0,0,185450
2212,2022-07-21 14:52:00+05:30,972.0,975.0,972.0,975.0,50,185350
2213,2022-07-21 14:53:00+05:30,975.0,975.0,975.0,975.0,0,185350
2214,2022-07-21 14:54:00+05:30,975.0,975.0,975.0,975.0,0,185350
2215,2022-07-21 14:55:00+05:30,975.0,975.0,975.0,975.0,0,185350
2216,2022-07-21 14:56:00+05:30,975.0,975.0,975.0,975.0,0,185350
2217,2022-07-21 14:57:00+05:30,975.0,975.0,975.0,975.0,0,185350
2218,2022-07-21 14:58:00+05:30,975.0,975.0,966.65,970.0,100,185300
2219,2022-07-21 14:59:00+05:30,970.0,970.0,970.0,970.0,0,185300
2220,2022-07-21 15:00:00+05:30,970.0,970.0,960.25,960.25,300,185300
2221,2022-07-21 15:01:00+05:30,960.25,960.25,960.25,960.25,0,185300
2222,2022-07-21 15:02:00+05:30,960.25,960.25,960.25,960.25,0,185300
2223,2022-07-21 15:03:00+05:30,960.25,960.25,960.25,960.25,0,185300
2224,2022-07-21 15:04:00+05:30,960.25,972.45,960.25,972.45,50,185100
2225,2022-07-21 15:05:00+05:30,972.45,972.45,972.45,972.45,0,185100
2226,2022-07-21 15:06:00+05:30,972.45,980.0,972.45,980.0,50,185100
2227,2022-07-21 15:07:00+05:30,980.0,980.0,980.0,980.0,50,185100
2228,2022-07-21 15:08:00+05:30,980.0,990.05,980.0,990.05,150,185100
2229,2022-07-21 15:09:00+05:30,990.05,992.0,990.05,992.0,100,185050
2230,2022-07-21 15:10:00+05:30,992.0,992.0,990.8,990.8,1300,185050
2231,2022-07-21 15:11:00+05:30,990.8,1000.3,990.8,1000.3,500,185050
2232,2022-07-21 15:12:00+05:30,1000.3,1000.3,1000.25,1000.25,300,185500
2233,2022-07-21 15:13:00+05:30,1000.25,1000.25,993.0,993.0,900,185500
2234,2022-07-21 15:14:00+05:30,993.0,996.65,992.15,996.65,1050,185500
2235,2022-07-21 15:15:00+05:30,996.65,996.65,996.65,996.65,0,185500
2236,2022-07-21 15:16:00+05:30,996.65,996.65,996.65,996.65,0,185500
2237,2022-07-21 15:17:00+05:30,996.65,996.65,996.65,996.65,50,185500
2238,2022-07-21 15:18:00+05:30,996.65,996.65,996.65,996.65,0,185500
2239,2022-07-21 15:19:00+05:30,996.65,996.65,996.65,996.65,0,185500
2240,2022-07-21 15:20:00+05:30,996.65,1005.0,996.65,1005.0,50,185500
2241,2022-07-21 15:21:00+05:30,1006.0,1007.3,1002.45,1007.3,1300,185100
2242,2022-07-21 15:22:00+05:30,1007.3,1008.0,1007.3,1008.0,50,185100
2243,2022-07-21 15:23:00+05:30,1008.0,1008.0,1008.0,1008.0,0,185100
2244,2022-07-21 15:24:00+05:30,1008.0,1008.0,1008.0,1008.0,0,185100
2245,2022-07-21 15:25:00+05:30,1008.0,1008.0,1008.0,1008.0,0,185100
2246,2022-07-21 15:26:00+05:30,1008.0,1008.0,1008.0,1008.0,0,185100
2247,2022-07-21 15:27:00+05:30,1008.0,1009.55,1008.0,1009.55,50,185800
2248,2022-07-21 15:28:00+05:30,1009.55,1015.55,1009.55,1015.55,100,185800
2249,2022-07-21 15:29:00+05:30,1015.55,1018.0,1015.55,1018.0,300,185800
2250,2022-07-22 09:15:00+05:30,1061.85,1061.85,1061.85,1061.85,0,0
2251,2022-07-22 09:17:00+05:30,1061.95,1061.95,1061.95,1061.95,0,185550
2252,2022-07-22 09:18:00+05:30,1061.95,1066.2,1055.25,1066.2,150,185550
2253,2022-07-22 09:19:00+05:30,1066.2,1070.65,1066.2,1070.15,550,185550
2254,2022-07-22 09:20:00+05:30,1070.15,1070.15,1068.0,1068.0,100,185700
2255,2022-07-22 09:21:00+05:30,1068.0,1068.0,1068.0,1068.0,0,185700
2256,2022-07-22 09:22:00+05:30,1068.0,1071.15,1068.0,1070.75,150,185700
2257,2022-07-22 09:23:00+05:30,1070.75,1081.85,1070.75,1081.85,400,185700
2258,2022-07-22 09:24:00+05:30,1081.85,1084.1,1081.85,1083.5,300,185750
2259,2022-07-22 09:25:00+05:30,1083.5,1083.5,1082.0,1082.0,100,185750
2260,2022-07-22 09:26:00+05:30,1082.0,1086.05,1082.0,1086.05,550,185650
2261,2022-07-22 09:27:00+05:30,1086.05,1086.05,1085.5,1085.5,50,185650
2262,2022-07-22 09:28:00+05:30,1085.5,1085.5,1085.5,1085.5,0,185650
2263,2022-07-22 09:29:00+05:30,1085.5,1085.5,1085.5,1085.5,0,185650
2264,2022-07-22 09:30:00+05:30,1085.5,1086.0,1085.5,1086.0,200,185550
2265,2022-07-22 09:31:00+05:30,1086.0,1086.0,1085.2,1085.2,400,185550
2266,2022-07-22 09:32:00+05:30,1085.2,1085.2,1078.95,1080.0,150,185250
2267,2022-07-22 09:33:00+05:30,1080.0,1080.0,1080.0,1080.0,0,185250
2268,2022-07-22 09:34:00+05:30,1080.0,1080.0,1080.0,1080.0,0,185250
2269,2022-07-22 09:35:00+05:30,1080.0,1080.0,1080.0,1080.0,0,185250
2270,2022-07-22 09:36:00+05:30,1080.0,1081.35,1080.0,1081.35,50,185250
2271,2022-07-22 09:37:00+05:30,1081.35,1081.35,1074.85,1074.85,400,185250
2272,2022-07-22 09:38:00+05:30,1074.85,1074.85,1073.4,1073.4,50,184850
2273,2022-07-22 09:39:00+05:30,1073.4,1075.55,1073.4,1075.55,150,184850
2274,2022-07-22 09:40:00+05:30,1075.55,1075.55,1072.85,1072.85,300,184850
2275,2022-07-22 09:41:00+05:30,1072.85,1072.85,1072.85,1072.85,0,184850
2276,2022-07-22 09:42:00+05:30,1072.85,1072.85,1065.0,1065.0,100,184900
2277,2022-07-22 09:43:00+05:30,1065.0,1065.0,1065.0,1065.0,300,184900
2278,2022-07-22 09:44:00+05:30,1065.0,1065.0,1061.4,1061.4,50,184900
2279,2022-07-22 09:45:00+05:30,1061.4,1061.4,1049.95,1049.95,400,185150
2280,2022-07-22 09:46:00+05:30,1049.95,1049.95,1049.95,1049.95,0,185150
2281,2022-07-22 09:47:00+05:30,1049.95,1049.95,1049.95,1049.95,0,185150
2282,2022-07-22 09:48:00+05:30,1049.95,1049.95,1049.95,1049.95,0,185150
2283,2022-07-22 09:49:00+05:30,1049.95,1049.95,1049.7,1049.7,200,185350
2284,2022-07-22 09:50:00+05:30,1049.7,1049.7,1045.0,1045.0,300,185250
2285,2022-07-22 09:51:00+05:30,1045.0,1046.45,1045.0,1046.45,100,185250
2286,2022-07-22 09:52:00+05:30,1046.45,1046.45,1045.9,1045.9,500,185250
2287,2022-07-22 09:53:00+05:30,1045.9,1045.9,1045.9,1045.9,0,185250
2288,2022-07-22 09:54:00+05:30,1045.9,1047.05,1045.9,1047.05,100,185450
2289,2022-07-22 09:55:00+05:30,1047.05,1053.25,1047.05,1053.25,650,185450
2290,2022-07-22 09:56:00+05:30,1053.25,1056.35,1053.25,1056.35,400,185500
2291,2022-07-22 09:57:00+05:30,1056.35,1056.75,1051.0,1051.0,500,185500
2292,2022-07-22 09:58:00+05:30,1051.0,1051.0,1051.0,1051.0,0,185500
2293,2022-07-22 09:59:00+05:30,1051.0,1051.0,1040.0,1040.0,300,185500
2294,2022-07-22 10:00:00+05:30,1034.5,1040.0,1034.5,1035.0,1300,185800
2295,2022-07-22 10:01:00+05:30,1035.0,1035.0,1030.0,1030.0,50,185800
2296,2022-07-22 10:02:00+05:30,1030.0,1030.0,1030.0,1030.0,300,184900
2297,2022-07-22 10:03:00+05:30,1030.0,1030.0,1030.0,1030.0,0,184900
2298,2022-07-22 10:04:00+05:30,1030.0,1032.5,1030.0,1032.5,600,184900
2299,2022-07-22 10:05:00+05:30,1032.5,1038.4,1032.5,1038.4,650,184900
2300,2022-07-22 10:06:00+05:30,1038.4,1040.0,1038.4,1040.0,400,185100
2301,2022-07-22 10:07:00+05:30,1040.0,1040.0,1040.0,1040.0,0,185100
2302,2022-07-22 10:08:00+05:30,1040.0,1045.8,1040.0,1045.8,600,185100
2303,2022-07-22 10:09:00+05:30,1045.8,1046.6,1045.8,1046.6,650,185200
2304,2022-07-22 10:10:00+05:30,1046.6,1046.6,1038.15,1038.15,100,185200
2305,2022-07-22 10:11:00+05:30,1038.15,1038.15,1038.15,1038.15,0,185200
2306,2022-07-22 10:12:00+05:30,1038.15,1038.3,1038.15,1038.3,600,185150
2307,2022-07-22 10:13:00+05:30,1038.3,1038.55,1038.3,1038.55,650,185150
2308,2022-07-22 10:14:00+05:30,1038.55,1038.55,1031.3,1031.3,50,185150
2309,2022-07-22 10:15:00+05:30,1031.3,1031.3,1031.3,1031.3,0,185150
2310,2022-07-22 10:16:00+05:30,1031.3,1038.7,1031.3,1038.7,1250,185150
2311,2022-07-22 10:17:00+05:30,1038.7,1038.7,1038.7,1038.7,0,185150
2312,2022-07-22 10:18:00+05:30,1038.7,1040.0,1038.7,1040.0,50,185100
2313,2022-07-22 10:19:00+05:30,1040.0,1040.0,1033.05,1033.05,600,185100
2314,2022-07-22 10:20:00+05:30,1033.05,1038.9,1033.05,1038.9,650,185050
2315,2022-07-22 10:21:00+05:30,1038.9,1038.9,1038.9,1038.9,0,185050
2316,2022-07-22 10:22:00+05:30,1038.9,1038.9,1038.9,1038.9,0,185050
2317,2022-07-22 10:23:00+05:30,1038.9,1048.0,1038.9,1048.0,600,185050
2318,2022-07-22 10:24:00+05:30,1048.0,1048.0,1048.0,1048.0,650,185050
2319,2022-07-22 10:25:00+05:30,1048.0,1048.0,1048.0,1048.0,0,185050
2320,2022-07-22 10:26:00+05:30,1048.0,1048.0,1048.0,1048.0,200,184350
2321,2022-07-22 10:27:00+05:30,1048.0,1048.0,1048.0,1048.0,0,184350
2322,2022-07-22 10:28:00+05:30,1048.0,1048.0,1048.0,1048.0,0,184350
2323,2022-07-22 10:29:00+05:30,1048.0,1048.0,1048.0,1048.0,0,184350
2324,2022-07-22 10:30:00+05:30,1048.0,1048.0,1045.0,1045.0,200,184150
2325,2022-07-22 10:31:00+05:30,1045.0,1045.0,1045.0,1045.0,0,184150
2326,2022-07-22 10:32:00+05:30,1045.0,1048.0,1040.0,1048.0,500,184150
2327,2022-07-22 10:33:00+05:30,1048.0,1048.0,1048.0,1048.0,0,184150
2328,2022-07-22 10:34:00+05:30,1048.0,1048.0,1048.0,1048.0,0,184150
2329,2022-07-22 10:35:00+05:30,1048.0,1048.0,1046.0,1046.0,50,184150
2330,2022-07-22 10:36:00+05:30,1046.0,1046.0,1046.0,1046.0,0,184150
2331,2022-07-22 10:37:00+05:30,1046.0,1046.0,1046.0,1046.0,0,184150
2332,2022-07-22 10:38:00+05:30,1046.0,1046.0,1046.0,1046.0,0,184150
2333,2022-07-22 10:39:00+05:30,1046.0,1046.0,1026.4,1026.4,50,184100
2334,2022-07-22 10:40:00+05:30,1026.4,1026.4,1026.4,1026.4,0,184100
2335,2022-07-22 10:41:00+05:30,1026.4,1026.4,1020.55,1020.55,50,184050
2336,2022-07-22 10:42:00+05:30,1020.55,1020.55,1020.55,1020.55,0,184050
2337,2022-07-22 10:43:00+05:30,1020.55,1020.55,1020.55,1020.55,0,184050
2338,2022-07-22 10:44:00+05:30,1020.55,1020.55,1020.55,1020.55,0,184050
2339,2022-07-22 10:45:00+05:30,1020.55,1021.45,1020.55,1020.55,100,184000
2340,2022-07-22 10:46:00+05:30,1020.55,1020.55,1020.55,1020.55,0,184000
2341,2022-07-22 10:47:00+05:30,1020.55,1029.85,1020.55,1029.85,50,183900
2342,2022-07-22 10:48:00+05:30,1029.85,1029.85,1029.85,1029.85,0,183900
2343,2022-07-22 10:49:00+05:30,1029.85,1029.85,1029.85,1029.85,0,183900
2344,2022-07-22 10:50:00+05:30,1029.85,1029.85,1029.85,1029.85,0,183900
2345,2022-07-22 10:51:00+05:30,1029.85,1030.8,1029.85,1030.8,100,183950
2346,2022-07-22 10:52:00+05:30,1030.8,1030.8,1030.8,1030.8,0,183950
2347,2022-07-22 10:53:00+05:30,1030.8,1030.8,1025.4,1025.4,200,183850
2348,2022-07-22 10:54:00+05:30,1025.4,1025.4,1025.4,1025.4,0,183850
2349,2022-07-22 10:55:00+05:30,1025.4,1025.4,1025.4,1025.4,0,183850
2350,2022-07-22 10:56:00+05:30,1025.4,1026.35,1025.4,1026.35,100,183850
2351,2022-07-22 10:57:00+05:30,1026.35,1026.35,1026.35,1026.35,0,183850
2352,2022-07-22 10:58:00+05:30,1026.35,1026.35,1026.35,1026.35,0,183850
2353,2022-07-22 10:59:00+05:30,1026.35,1026.35,1026.35,1026.35,0,183850
2354,2022-07-22 11:00:00+05:30,1026.35,1029.15,1026.35,1029.15,200,183750
2355,2022-07-22 11:01:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2356,2022-07-22 11:02:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2357,2022-07-22 11:03:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2358,2022-07-22 11:04:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2359,2022-07-22 11:05:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2360,2022-07-22 11:06:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2361,2022-07-22 11:07:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2362,2022-07-22 11:08:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2363,2022-07-22 11:09:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2364,2022-07-22 11:10:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2365,2022-07-22 11:11:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2366,2022-07-22 11:12:00+05:30,1029.15,1029.15,1029.15,1029.15,0,183750
2367,2022-07-22 11:13:00+05:30,1029.15,1033.5,1029.15,1033.5,100,183750
2368,2022-07-22 11:14:00+05:30,1033.5,1033.5,1033.5,1033.5,0,183750
2369,2022-07-22 11:15:00+05:30,1033.5,1033.5,1033.5,1033.5,0,183750
2370,2022-07-22 11:16:00+05:30,1033.5,1038.85,1033.5,1038.85,100,183750
2371,2022-07-22 11:17:00+05:30,1038.85,1038.85,1038.85,1038.85,0,183750
2372,2022-07-22 11:18:00+05:30,1038.85,1038.85,1038.85,1038.85,0,183750
2373,2022-07-22 11:19:00+05:30,1038.85,1038.85,1038.85,1038.85,0,183750
2374,2022-07-22 11:20:00+05:30,1038.85,1038.85,1038.85,1038.85,0,183750
2375,2022-07-22 11:21:00+05:30,1038.85,1038.85,1038.85,1038.85,0,183750
2376,2022-07-22 11:22:00+05:30,1038.85,1038.85,1038.85,1038.85,0,183750
2377,2022-07-22 11:23:00+05:30,1038.85,1038.85,1038.85,1038.85,0,183750
2378,2022-07-22 11:24:00+05:30,1038.85,1038.85,1038.85,1038.85,0,183750
2379,2022-07-22 11:25:00+05:30,1038.85,1038.85,1034.2,1034.2,50,183700
2380,2022-07-22 11:26:00+05:30,1034.2,1034.2,1034.2,1034.2,0,183700
2381,2022-07-22 11:27:00+05:30,1034.2,1034.2,1034.2,1034.2,0,183700
2382,2022-07-22 11:28:00+05:30,1034.2,1040.0,1034.2,1040.0,200,183700
2383,2022-07-22 11:29:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2384,2022-07-22 11:30:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2385,2022-07-22 11:31:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2386,2022-07-22 11:32:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2387,2022-07-22 11:33:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2388,2022-07-22 11:34:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2389,2022-07-22 11:35:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2390,2022-07-22 11:36:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2391,2022-07-22 11:37:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2392,2022-07-22 11:38:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2393,2022-07-22 11:39:00+05:30,1040.0,1040.0,1040.0,1040.0,0,183700
2394,2022-07-22 11:40:00+05:30,1040.0,1040.0,1038.9,1038.9,100,183500
2395,2022-07-22 11:41:00+05:30,1038.9,1038.9,1038.9,1038.9,0,183500
2396,2022-07-22 11:42:00+05:30,1038.9,1046.85,1038.9,1046.85,50,183500
2397,2022-07-22 11:43:00+05:30,1046.85,1046.85,1046.85,1046.85,0,183500
2398,2022-07-22 11:44:00+05:30,1046.85,1051.85,1046.85,1051.85,50,183450
2399,2022-07-22 11:45:00+05:30,1051.85,1057.0,1051.85,1057.0,100,183450
2400,2022-07-22 11:46:00+05:30,1057.0,1066.3,1057.0,1066.3,350,183450
2401,2022-07-22 11:47:00+05:30,1066.3,1066.3,1064.85,1064.85,100,183400
2402,2022-07-22 11:48:00+05:30,1064.85,1064.85,1064.65,1064.65,50,183400
2403,2022-07-22 11:49:00+05:30,1064.65,1064.65,1064.65,1064.65,0,183400
2404,2022-07-22 11:50:00+05:30,1064.65,1066.85,1064.65,1066.85,0,183400
2405,2022-07-22 11:51:00+05:30,1066.85,1066.85,1065.85,1065.85,100,183150
2406,2022-07-22 11:52:00+05:30,1065.85,1065.85,1063.85,1063.85,50,183150
2407,2022-07-22 11:53:00+05:30,1063.85,1063.85,1063.85,1063.85,0,183150
2408,2022-07-22 11:54:00+05:30,1063.85,1063.85,1063.85,1063.85,0,183150
2409,2022-07-22 11:55:00+05:30,1063.85,1063.85,1063.85,1063.85,0,183150
2410,2022-07-22 11:56:00+05:30,1063.85,1066.05,1063.85,1066.05,50,183000
2411,2022-07-22 11:57:00+05:30,1066.05,1066.05,1066.05,1066.05,0,183000
2412,2022-07-22 11:58:00+05:30,1066.05,1066.05,1066.05,1066.05,0,183000
2413,2022-07-22 11:59:00+05:30,1066.05,1066.05,1066.05,1066.05,0,183000
2414,2022-07-22 12:00:00+05:30,1066.05,1066.05,1066.05,1066.05,0,183000
2415,2022-07-22 12:01:00+05:30,1066.05,1066.05,1064.95,1064.95,50,182950
2416,2022-07-22 12:02:00+05:30,1064.95,1071.95,1064.95,1071.95,100,182950
2417,2022-07-22 12:03:00+05:30,1071.95,1071.95,1071.95,1071.95,0,182950
2418,2022-07-22 12:04:00+05:30,1071.95,1071.95,1071.95,1071.95,0,182950
2419,2022-07-22 12:05:00+05:30,1071.95,1071.95,1071.95,1071.95,0,182950
2420,2022-07-22 12:06:00+05:30,1071.95,1071.95,1071.95,1071.95,250,182900
2421,2022-07-22 12:07:00+05:30,1071.95,1071.95,1071.95,1071.95,0,182900
2422,2022-07-22 12:08:00+05:30,1071.95,1071.95,1071.95,1071.95,0,182900
2423,2022-07-22 12:09:00+05:30,1071.95,1071.95,1071.95,1071.95,0,182900
2424,2022-07-22 12:10:00+05:30,1071.95,1071.95,1071.95,1071.95,0,182900
2425,2022-07-22 12:11:00+05:30,1071.95,1071.95,1071.95,1071.95,0,182900
2426,2022-07-22 12:12:00+05:30,1071.95,1071.95,1070.1,1070.1,50,182650
2427,2022-07-22 12:13:00+05:30,1070.1,1070.1,1070.1,1070.1,0,182650
2428,2022-07-22 12:14:00+05:30,1070.1,1070.1,1070.1,1070.1,0,182650
2429,2022-07-22 12:15:00+05:30,1070.1,1070.1,1070.1,1070.1,0,182650
2430,2022-07-22 12:16:00+05:30,1070.1,1070.1,1070.1,1070.1,0,182650
2431,2022-07-22 12:17:00+05:30,1070.1,1070.1,1070.1,1070.1,0,182650
2432,2022-07-22 12:18:00+05:30,1070.1,1070.1,1070.1,1070.1,0,182650
2433,2022-07-22 12:19:00+05:30,1070.1,1073.6,1070.1,1073.6,50,182600
2434,2022-07-22 12:20:00+05:30,1073.6,1073.6,1073.6,1073.6,0,182600
